Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma
191, 2024/3/28 23:02:40, 190.32, 29.44,20.64,20.19,--,--,--,--,--,22.04,23.42, 20.19, 29.44, 9.25, 5.215441
192, 2024/3/28 23:02:41, 191.32, 29.42,20.62,20.12,--,--,--,--,--,22.04,23.39, 20.12, 29.42, 9.30, 5.230996
193, 2024/3/28 23:02:42, 192.32, 29.44,20.65,20.01,--,--,--,--,--,22.03,23.37, 20.01, 29.44, 9.43, 5.269387
194, 2024/3/28 23:02:43, 193.32, 29.43,20.61,19.97,--,--,--,--,--,22.04,23.34, 19.97, 29.43, 9.46, 5.286676
195, 2024/3/28 23:02:44, 194.33, 29.39,20.66,20.10,--,--,--,--,--,22.03,23.38, 20.10, 29.39, 9.29, 5.209455
196, 2024/3/28 23:02:45, 195.32, 29.44,20.74,20.21,--,--,--,--,--,22.04,23.46, 20.21, 29.44, 9.23, 5.182724
197, 2024/3/28 23:02:46, 196.33, 29.39,20.75,20.30,--,--,--,--,--,22.04,23.48, 20.30, 29.39, 9.09, 5.123152
198, 2024/3/28 23:02:47, 197.33, 29.33,20.70,20.29,--,--,--,--,--,22.03,23.44, 20.29, 29.33, 9.04, 5.105007
199, 2024/3/28 23:02:48, 198.33, 29.23,20.70,20.21,--,--,--,--,--,22.03,23.38, 20.21, 29.23, 9.02, 5.072169
200, 2024/3/28 23:02:49, 199.33, 29.19,20.65,20.29,--,--,--,--,--,22.04,23.38, 20.29, 29.19, 8.90, 5.037713
201, 2024/3/28 23:02:50, 200.33, 29.21,20.67,20.27,--,--,--,--,--,22.04,23.38, 20.27, 29.21, 8.94, 5.050004
202, 2024/3/28 23:02:51, 201.34, 29.27,20.61,20.17,--,--,--,--,--,22.03,23.35, 20.17, 29.27, 9.10, 5.131587
203, 2024/3/28 23:02:52, 202.33, 29.29,20.64,20.14,--,--,--,--,--,22.04,23.36, 20.14, 29.29, 9.15, 5.144497
204, 2024/3/28 23:02:53, 203.34, 29.29,20.67,20.18,--,--,--,--,--,22.04,23.38, 20.18, 29.29, 9.11, 5.124073
205, 2024/3/28 23:02:54, 204.34, 29.30,20.63,20.17,--,--,--,--,--,22.04,23.37, 20.17, 29.30, 9.13, 5.143560
206, 2024/3/28 23:02:55, 205.34, 29.31,20.60,20.14,--,--,--,--,--,22.03,23.35, 20.14, 29.31, 9.17, 5.166632
207, 2024/3/28 23:02:56, 206.34, 29.28,20.61,20.13,--,--,--,--,--,22.04,23.34, 20.13, 29.28, 9.15, 5.149786
208, 2024/3/28 23:02:57, 207.34, 29.22,20.61,20.15,--,--,--,--,--,22.05,23.33, 20.15, 29.22, 9.07, 5.108955
209, 2024/3/28 23:02:58, 208.34, 29.22,20.59,20.04,--,--,--,--,--,22.04,23.28, 20.04, 29.22, 9.18, 5.148653
210, 2024/3/28 23:02:59, 209.35, 29.25,20.59,19.99,--,--,--,--,--,22.04,23.28, 19.99, 29.25, 9.26, 5.181751
211, 2024/3/28 23:03:00, 210.35, 29.30,20.60,20.05,--,--,--,--,--,22.04,23.32, 20.05, 29.30, 9.25, 5.189009
212, 2024/3/28 23:03:01, 211.35, 29.37,20.59,20.06,--,--,--,--,--,22.04,23.34, 20.06, 29.37, 9.31, 5.228852
213, 2024/3/28 23:03:02, 212.35, 29.27,20.60,20.07,--,--,--,--,--,22.04,23.31, 20.07, 29.27, 9.20, 5.165427
214, 2024/3/28 23:03:03, 213.35, 29.38,20.62,20.10,--,--,--,--,--,22.05,23.37, 20.10, 29.38, 9.28, 5.214184
215, 2024/3/28 23:03:04, 214.35, 29.41,20.58,20.03,--,--,--,--,--,22.04,23.34, 20.03, 29.41, 9.38, 5.263964
216, 2024/3/28 23:03:05, 215.35, 29.42,20.60,20.03,--,--,--,--,--,22.03,23.35, 20.03, 29.42, 9.39, 5.264493
217, 2024/3/28 23:03:06, 216.35, 29.46,20.54,20.03,--,--,--,--,--,22.03,23.34, 20.03, 29.46, 9.43, 5.303321
218, 2024/3/28 23:03:07, 217.36, 29.44,20.60,20.01,--,--,--,--,--,22.04,23.35, 20.01, 29.44, 9.43, 5.282339
219, 2024/3/28 23:03:08, 218.36, 29.49,20.58,20.01,--,--,--,--,--,22.04,23.36, 20.01, 29.49, 9.48, 5.316381
220, 2024/3/28 23:03:09, 219.36, 29.49,20.60,20.03,--,--,--,--,--,22.05,23.37, 20.03, 29.49, 9.46, 5.304850
221, 2024/3/28 23:03:10, 220.36, 29.45,20.54,20.03,--,--,--,--,--,22.03,23.34, 20.03, 29.45, 9.42, 5.297556
222, 2024/3/28 23:03:11, 221.36, 29.42,20.56,20.11,--,--,--,--,--,22.04,23.36, 20.11, 29.42, 9.31, 5.250050
223, 2024/3/28 23:03:12, 222.36, 29.45,20.58,20.11,--,--,--,--,--,22.04,23.38, 20.11, 29.45, 9.34, 5.262025
224, 2024/3/28 23:03:13, 223.37, 29.44,20.57,20.06,--,--,--,--,--,22.05,23.36, 20.06, 29.44, 9.38, 5.274488
225, 2024/3/28 23:03:14, 224.37, 29.48,20.53,20.08,--,--,--,--,--,22.04,23.36, 20.08, 29.48, 9.40, 5.301964
226, 2024/3/28 23:03:15, 225.37, 29.53,20.54,20.10,--,--,--,--,--,22.05,23.39, 20.10, 29.53, 9.43, 5.321944
227, 2024/3/28 23:03:16, 226.37, 29.47,20.57,20.05,--,--,--,--,--,22.04,23.36, 20.05, 29.47, 9.42, 5.294914
228, 2024/3/28 23:03:17, 227.37, 29.50,20.54,20.05,--,--,--,--,--,22.04,23.36, 20.05, 29.50, 9.45, 5.320153
229, 2024/3/28 23:03:18, 228.37, 29.44,20.59,20.01,--,--,--,--,--,22.04,23.35, 20.01, 29.44, 9.43, 5.284945
230, 2024/3/28 23:03:19, 229.37, 29.51,20.53,20.02,--,--,--,--,--,22.03,23.35, 20.02, 29.51, 9.49, 5.337923
231, 2024/3/28 23:03:20, 230.38, 29.51,20.54,20.05,--,--,--,--,--,22.03,23.37, 20.05, 29.51, 9.46, 5.325920
232, 2024/3/28 23:03:21, 231.37, 29.49,20.52,20.03,--,--,--,--,--,22.04,23.35, 20.03, 29.49, 9.46, 5.325920
233, 2024/3/28 23:03:22, 232.38, 29.47,20.56,20.03,--,--,--,--,--,22.04,23.35, 20.03, 29.47, 9.44, 5.303812
234, 2024/3/28 23:03:23, 233.38, 29.46,20.56,20.01,--,--,--,--,--,22.05,23.34, 20.01, 29.46, 9.45, 5.304322
235, 2024/3/28 23:03:24, 234.38, 29.44,20.56,19.96,--,--,--,--,--,22.04,23.32, 19.96, 29.44, 9.48, 5.308559
236, 2024/3/28 23:03:25, 235.38, 29.37,20.59,19.98,--,--,--,--,--,22.03,23.31, 19.98, 29.37, 9.39, 5.254087
237, 2024/3/28 23:03:26, 236.38, 29.35,20.58,19.96,--,--,--,--,--,22.03,23.30, 19.96, 29.35, 9.39, 5.251500
238, 2024/3/28 23:03:27, 237.38, 29.30,20.58,19.92,--,--,--,--,--,22.04,23.27, 19.92, 29.30, 9.38, 5.235429
239, 2024/3/28 23:03:28, 238.38, 29.23,20.57,19.92,--,--,--,--,--,22.04,23.24, 19.92, 29.23, 9.31, 5.197662
240, 2024/3/28 23:03:29, 239.39, 29.15,20.59,19.88,--,--,--,--,--,22.03,23.21, 19.88, 29.15, 9.27, 5.159306
241, 2024/3/28 23:03:30, 240.39, 29.20,20.58,19.82,--,--,--,--,--,22.04,23.20, 19.82, 29.20, 9.38, 5.210029
242, 2024/3/28 23:03:31, 241.39, 29.18,20.59,19.81,--,--,--,--,--,22.03,23.19, 19.81, 29.18, 9.37, 5.199253
243, 2024/3/28 23:03:32, 242.39, 29.21,20.56,19.75,--,--,--,--,--,22.04,23.17, 19.75, 29.21, 9.46, 5.243572
244, 2024/3/28 23:03:33, 243.39, 29.20,20.59,19.73,--,--,--,--,--,22.05,23.17, 19.73, 29.20, 9.47, 5.236930
245, 2024/3/28 23:03:34, 244.39, 29.17,20.59,19.72,--,--,--,--,--,22.05,23.16, 19.72, 29.17, 9.45, 5.222961
246, 2024/3/28 23:03:35, 245.39, 29.18,20.56,19.68,--,--,--,--,--,22.04,23.14, 19.68, 29.18, 9.50, 5.249267
247, 2024/3/28 23:03:36, 246.40, 29.23,20.60,19.66,--,--,--,--,--,22.05,23.16, 19.66, 29.23, 9.57, 5.274868
248, 2024/3/28 23:03:37, 247.40, 29.26,20.56,19.69,--,--,--,--,--,22.04,23.17, 19.69, 29.26, 9.57, 5.292002
249, 2024/3/28 23:03:38, 248.40, 29.32,20.54,19.72,--,--,--,--,--,22.04,23.19, 19.72, 29.32, 9.60, 5.321665
250, 2024/3/28 23:03:39, 249.40, 29.30,20.58,19.76,--,--,--,--,--,22.03,23.21, 19.76, 29.30, 9.54, 5.287128
251, 2024/3/28 23:03:40, 250.40, 29.31,20.56,19.85,--,--,--,--,--,22.04,23.24, 19.85, 29.31, 9.46, 5.268747
252, 2024/3/28 23:03:41, 251.40, 29.33,20.57,19.93,--,--,--,--,--,22.04,23.28, 19.93, 29.33, 9.40, 5.252099
253, 2024/3/28 23:03:42, 252.40, 29.25,20.56,19.92,--,--,--,--,--,22.03,23.24, 19.92, 29.25, 9.33, 5.211760
254, 2024/3/28 23:03:43, 253.41, 29.11,20.61,19.91,--,--,--,--,--,22.04,23.21, 19.91, 29.11, 9.20, 5.121523
255, 2024/3/28 23:03:44, 254.41, 29.09,20.64,19.89,--,--,--,--,--,22.03,23.21, 19.89, 29.09, 9.20, 5.108897
256, 2024/3/28 23:03:45, 255.41, 29.06,20.63,19.86,--,--,--,--,--,22.03,23.18, 19.86, 29.06, 9.20, 5.103884
257, 2024/3/28 23:03:46, 256.41, 29.16,20.63,19.87,--,--,--,--,--,22.04,23.22, 19.87, 29.16, 9.29, 5.158207
258, 2024/3/28 23:03:47, 257.41, 29.22,20.59,19.89,--,--,--,--,--,22.04,23.23, 19.89, 29.22, 9.33, 5.196405
259, 2024/3/28 23:03:48, 258.41, 29.22,20.64,19.92,--,--,--,--,--,22.04,23.26, 19.92, 29.22, 9.30, 5.174050
260, 2024/3/28 23:03:49, 259.41, 29.27,20.62,19.97,--,--,--,--,--,22.04,23.29, 19.97, 29.27, 9.30, 5.191901
261, 2024/3/28 23:03:50, 260.42, 29.28,20.63,20.09,--,--,--,--,--,22.05,23.33, 20.09, 29.28, 9.19, 5.157036
262, 2024/3/28 23:03:51, 261.42, 29.27,20.62,20.04,--,--,--,--,--,22.03,23.31, 20.04, 29.27, 9.23, 5.169651
263, 2024/3/28 23:03:52, 262.42, 29.24,20.64,20.06,--,--,--,--,--,22.04,23.31, 20.06, 29.24, 9.18, 5.140831
264, 2024/3/28 23:03:53, 263.42, 29.24,20.64,20.05,--,--,--,--,--,22.04,23.31, 20.05, 29.24, 9.19, 5.143998
265, 2024/3/28 23:03:54, 264.42, 29.25,20.66,20.02,--,--,--,--,--,22.04,23.31, 20.02, 29.25, 9.23, 5.154134
266, 2024/3/28 23:03:55, 265.42, 29.29,20.63,19.98,--,--,--,--,--,22.04,23.30, 19.98, 29.29, 9.31, 5.197665
267, 2024/3/28 23:03:56, 266.43, 29.36,20.65,19.93,--,--,--,--,--,22.05,23.31, 19.93, 29.36, 9.43, 5.248928
268, 2024/3/28 23:03:57, 267.42, 29.35,20.63,19.89,--,--,--,--,--,22.03,23.29, 19.89, 29.35, 9.46, 5.261141
269, 2024/3/28 23:03:58, 268.43, 29.37,20.67,19.91,--,--,--,--,--,22.05,23.32, 19.91, 29.37, 9.46, 5.256094
270, 2024/3/28 23:03:59, 269.43, 29.35,20.63,19.91,--,--,--,--,--,22.03,23.30, 19.91, 29.35, 9.44, 5.254688
271, 2024/3/28 23:04:00, 270.43, 29.33,20.63,19.96,--,--,--,--,--,22.03,23.31, 19.96, 29.33, 9.37, 5.227106
272, 2024/3/28 23:04:01, 271.43, 29.25,20.66,19.99,--,--,--,--,--,22.03,23.30, 19.99, 29.25, 9.26, 5.163730
273, 2024/3/28 23:04:02, 272.43, 29.19,20.62,19.97,--,--,--,--,--,22.04,23.26, 19.97, 29.19, 9.22, 5.145806
274, 2024/3/28 23:04:03, 273.44, 29.24,20.63,19.91,--,--,--,--,--,22.03,23.26, 19.91, 29.24, 9.33, 5.191329
275, 2024/3/28 23:04:04, 274.44, 29.34,20.66,19.93,--,--,--,--,--,22.03,23.31, 19.93, 29.34, 9.41, 5.234876
276, 2024/3/28 23:04:05, 275.44, 29.33,20.66,19.95,--,--,--,--,--,22.03,23.31, 19.95, 29.33, 9.38, 5.222666
277, 2024/3/28 23:04:06, 276.44, 29.39,20.61,19.98,--,--,--,--,--,22.04,23.33, 19.98, 29.39, 9.41, 5.260438
278, 2024/3/28 23:04:07, 277.44, 29.43,20.65,19.96,--,--,--,--,--,22.04,23.35, 19.96, 29.43, 9.47, 5.279606
279, 2024/3/28 23:04:08, 278.44, 29.40,20.65,19.99,--,--,--,--,--,22.04,23.35, 19.99, 29.40, 9.41, 5.252717
280, 2024/3/28 23:04:09, 279.44, 29.39,20.65,20.01,--,--,--,--,--,22.03,23.35, 20.01, 29.39, 9.38, 5.240571
281, 2024/3/28 23:04:10, 280.44, 29.44,20.65,20.01,--,--,--,--,--,22.04,23.37, 20.01, 29.44, 9.43, 5.269387
282, 2024/3/28 23:04:11, 281.44, 29.48,20.64,19.97,--,--,--,--,--,22.03,23.36, 19.97, 29.48, 9.51, 5.307772
283, 2024/3/28 23:04:12, 282.45, 29.47,20.66,20.01,--,--,--,--,--,22.03,23.38, 20.01, 29.47, 9.46, 5.284098
284, 2024/3/28 23:04:13, 283.45, 29.48,20.68,19.97,--,--,--,--,--,22.04,23.38, 19.97, 29.48, 9.51, 5.297550
285, 2024/3/28 23:04:14, 284.45, 29.54,20.66,19.99,--,--,--,--,--,22.04,23.40, 19.99, 29.54, 9.55, 5.330820
286, 2024/3/28 23:04:15, 285.45, 29.49,20.66,19.96,--,--,--,--,--,22.03,23.37, 19.96, 29.49, 9.53, 5.311620
287, 2024/3/28 23:04:16, 286.45, 29.48,20.64,20.01,--,--,--,--,--,22.04,23.38, 20.01, 29.48, 9.47, 5.295020
288, 2024/3/28 23:04:17, 287.45, 29.41,20.66,19.95,--,--,--,--,--,22.03,23.34, 19.95, 29.41, 9.46, 5.268749
289, 2024/3/28 23:04:18, 288.45, 29.38,20.66,19.92,--,--,--,--,--,22.03,23.32, 19.92, 29.38, 9.46, 5.261139
290, 2024/3/28 23:04:19, 289.46, 29.38,20.71,19.93,--,--,--,--,--,22.04,23.34, 19.93, 29.38, 9.45, 5.245311
291, 2024/3/28 23:04:20, 290.46, 29.39,20.69,19.93,--,--,--,--,--,22.04,23.34, 19.93, 29.39, 9.46, 5.256093
292, 2024/3/28 23:04:21, 291.46, 29.38,20.67,19.88,--,--,--,--,--,22.03,23.31, 19.88, 29.38, 9.50, 5.271592
293, 2024/3/28 23:04:22, 292.46, 29.42,20.70,19.88,--,--,--,--,--,22.03,23.33, 19.88, 29.42, 9.54, 5.287127
294, 2024/3/28 23:04:23, 293.46, 29.40,20.68,19.92,--,--,--,--,--,22.03,23.33, 19.92, 29.40, 9.48, 5.267612
295, 2024/3/28 23:04:24, 294.46, 29.41,20.65,19.97,--,--,--,--,--,22.03,23.34, 19.97, 29.41, 9.44, 5.264879
296, 2024/3/28 23:04:25, 295.46, 29.39,20.70,20.02,--,--,--,--,--,22.04,23.37, 20.02, 29.39, 9.37, 5.224545
297, 2024/3/28 23:04:26, 296.47, 29.33,20.67,20.06,--,--,--,--,--,22.04,23.35, 20.06, 29.33, 9.27, 5.184923
298, 2024/3/28 23:04:27, 297.47, 29.21,20.67,20.07,--,--,--,--,--,22.02,23.32, 20.07, 29.21, 9.14, 5.112586
299, 2024/3/28 23:04:28, 298.47, 29.24,20.71,20.09,--,--,--,--,--,22.03,23.35, 20.09, 29.24, 9.15, 5.113182
300, 2024/3/28 23:04:29, 299.47, 29.31,20.68,20.06,--,--,--,--,--,22.03,23.35, 20.06, 29.31, 9.25, 5.170811
301, 2024/3/28 23:04:30, 300.47, 29.30,20.70,20.07,--,--,--,--,--,22.03,23.36, 20.07, 29.30, 9.23, 5.156706
302, 2024/3/28 23:04:31, 301.47, 29.30,20.74,20.00,--,--,--,--,--,22.03,23.35, 20.00, 29.30, 9.30, 5.168995
303, 2024/3/28 23:04:32, 302.48, 29.33,20.69,20.02,--,--,--,--,--,22.04,23.35, 20.02, 29.33, 9.31, 5.192535
304, 2024/3/28 23:04:33, 303.47, 29.33,20.68,19.98,--,--,--,--,--,22.04,23.33, 19.98, 29.33, 9.35, 5.207927
305, 2024/3/28 23:04:34, 304.48, 29.30,20.72,19.86,--,--,--,--,--,22.03,23.29, 19.86, 29.30, 9.44, 5.219665
306, 2024/3/28 23:04:35, 305.48, 29.26,20.72,19.86,--,--,--,--,--,22.04,23.28, 19.86, 29.26, 9.40, 5.196651
307, 2024/3/28 23:04:36, 306.48, 29.27,20.69,19.87,--,--,--,--,--,22.03,23.28, 19.87, 29.27, 9.40, 5.206545
308, 2024/3/28 23:04:37, 307.48, 29.30,20.75,19.89,--,--,--,--,--,22.04,23.31, 19.89, 29.30, 9.41, 5.202404
309, 2024/3/28 23:04:38, 308.48, 29.33,20.73,19.87,--,--,--,--,--,22.03,23.31, 19.87, 29.33, 9.46, 5.231175
310, 2024/3/28 23:04:39, 309.49, 29.32,20.73,19.87,--,--,--,--,--,22.03,23.31, 19.87, 29.32, 9.45, 5.225420
311, 2024/3/28 23:04:40, 310.49, 29.30,20.74,19.80,--,--,--,--,--,22.04,23.28, 19.80, 29.30, 9.50, 5.234614
312, 2024/3/28 23:04:41, 311.49, 29.32,20.72,19.73,--,--,--,--,--,22.03,23.26, 19.73, 29.32, 9.59, 5.274279
313, 2024/3/28 23:04:42, 312.49, 29.33,20.75,19.73,--,--,--,--,--,22.03,23.27, 19.73, 29.33, 9.60, 5.272837
314, 2024/3/28 23:04:43, 313.49, 29.31,20.74,19.70,--,--,--,--,--,22.03,23.25, 19.70, 29.31, 9.61, 5.273811
315, 2024/3/28 23:04:44, 314.49, 29.23,20.74,19.68,--,--,--,--,--,22.04,23.22, 19.68, 29.23, 9.55, 5.234599
316, 2024/3/28 23:04:45, 315.49, 29.23,20.74,19.78,--,--,--,--,--,22.04,23.25, 19.78, 29.23, 9.45, 5.201028
317, 2024/3/28 23:04:46, 316.49, 29.31,20.73,19.75,--,--,--,--,--,22.04,23.26, 19.75, 29.31, 9.56, 5.259441
318, 2024/3/28 23:04:47, 317.49, 29.30,20.69,19.69,--,--,--,--,--,22.03,23.23, 19.69, 29.30, 9.61, 5.283370
319, 2024/3/28 23:04:48, 318.50, 29.35,20.72,19.71,--,--,--,--,--,22.04,23.26, 19.71, 29.35, 9.64, 5.298218
320, 2024/3/28 23:04:49, 319.50, 29.37,20.74,19.66,--,--,--,--,--,22.04,23.26, 19.66, 29.37, 9.71, 5.321769
321, 2024/3/28 23:04:50, 320.50, 29.35,20.72,19.60,--,--,--,--,--,22.03,23.22, 19.60, 29.35, 9.75, 5.335320
322, 2024/3/28 23:04:51, 321.50, 29.39,20.74,19.64,--,--,--,--,--,22.04,23.26, 19.64, 29.39, 9.75, 5.340020
323, 2024/3/28 23:04:52, 322.50, 29.46,20.77,19.65,--,--,--,--,--,22.05,23.29, 19.65, 29.46, 9.81, 5.369770
324, 2024/3/28 23:04:53, 323.50, 29.47,20.72,19.76,--,--,--,--,--,22.02,23.32, 19.76, 29.47, 9.71, 5.350515
325, 2024/3/28 23:04:54, 324.50, 29.46,20.73,19.96,--,--,--,--,--,22.04,23.38, 19.96, 29.46, 9.50, 5.276611
326, 2024/3/28 23:04:55, 325.51, 29.51,20.74,20.09,--,--,--,--,--,22.05,23.45, 20.09, 29.51, 9.42, 5.261047
327, 2024/3/28 23:04:56, 326.51, 29.48,20.74,20.12,--,--,--,--,--,22.04,23.45, 20.12, 29.48, 9.36, 5.234207
328, 2024/3/28 23:04:57, 327.51, 29.47,20.71,20.13,--,--,--,--,--,22.03,23.44, 20.13, 29.47, 9.34, 5.233060
329, 2024/3/28 23:04:58, 328.51, 29.43,20.70,20.13,--,--,--,--,--,22.03,23.42, 20.13, 29.43, 9.30, 5.212610
330, 2024/3/28 23:04:59, 329.51, 29.34,20.72,20.08,--,--,--,--,--,22.04,23.38, 20.08, 29.34, 9.26, 5.171422
331, 2024/3/28 23:05:00, 330.51, 29.26,20.71,20.06,--,--,--,--,--,22.03,23.34, 20.06, 29.26, 9.20, 5.134278
332, 2024/3/28 23:05:01, 331.51, 29.27,20.72,20.03,--,--,--,--,--,22.03,23.34, 20.03, 29.27, 9.24, 5.147105
333, 2024/3/28 23:05:02, 332.52, 29.37,20.71,19.91,--,--,--,--,--,22.03,23.33, 19.91, 29.37, 9.46, 5.246064
334, 2024/3/28 23:05:03, 333.52, 29.33,20.74,19.82,--,--,--,--,--,22.04,23.30, 19.82, 29.33, 9.51, 5.245230
335, 2024/3/28 23:05:04, 334.52, 29.34,20.69,19.73,--,--,--,--,--,22.03,23.25, 19.73, 29.34, 9.61, 5.293018
336, 2024/3/28 23:05:05, 335.52, 29.33,20.77,19.65,--,--,--,--,--,22.02,23.25, 19.65, 29.33, 9.68, 5.295130
337, 2024/3/28 23:05:06, 336.52, 29.31,20.75,19.61,--,--,--,--,--,22.03,23.22, 19.61, 29.31, 9.70, 5.301935
338, 2024/3/28 23:05:07, 337.52, 29.36,20.70,19.57,--,--,--,--,--,22.04,23.21, 19.57, 29.36, 9.79, 5.355941
339, 2024/3/28 23:05:08, 338.53, 29.33,20.69,19.57,--,--,--,--,--,22.04,23.20, 19.57, 29.33, 9.76, 5.341061
340, 2024/3/28 23:05:09, 339.52, 29.31,20.66,19.51,--,--,--,--,--,22.04,23.16, 19.51, 29.31, 9.80, 5.357004
341, 2024/3/28 23:05:10, 340.53, 29.36,20.66,19.60,--,--,--,--,--,22.04,23.21, 19.60, 29.36, 9.76, 5.355235
342, 2024/3/28 23:05:11, 341.53, 29.34,20.68,19.69,--,--,--,--,--,22.03,23.24, 19.69, 29.34, 9.65, 5.308770
343, 2024/3/28 23:05:12, 342.53, 29.35,20.70,19.73,--,--,--,--,--,22.04,23.26, 19.73, 29.35, 9.62, 5.296349
344, 2024/3/28 23:05:13, 343.53, 29.34,20.72,19.73,--,--,--,--,--,22.03,23.26, 19.73, 29.34, 9.61, 5.285778
345, 2024/3/28 23:05:14, 344.53, 29.32,20.71,19.75,--,--,--,--,--,22.04,23.26, 19.75, 29.32, 9.57, 5.270017
346, 2024/3/28 23:05:15, 345.53, 29.32,20.69,19.76,--,--,--,--,--,22.03,23.26, 19.76, 29.32, 9.56, 5.271547
347, 2024/3/28 23:05:16, 346.53, 29.37,20.71,19.84,--,--,--,--,--,22.04,23.31, 19.84, 29.37, 9.53, 5.268987
348, 2024/3/28 23:05:17, 347.54, 29.41,20.70,19.83,--,--,--,--,--,22.04,23.31, 19.83, 29.41, 9.58, 5.297757
349, 2024/3/28 23:05:18, 348.54, 29.41,20.72,19.87,--,--,--,--,--,22.03,23.33, 19.87, 29.41, 9.54, 5.279681
350, 2024/3/28 23:05:19, 349.54, 29.44,20.66,19.90,--,--,--,--,--,22.02,23.33, 19.90, 29.44, 9.54, 5.302163
351, 2024/3/28 23:05:20, 350.54, 29.43,20.74,19.92,--,--,--,--,--,22.02,23.36, 19.92, 29.43, 9.51, 5.269861
352, 2024/3/28 23:05:21, 351.54, 29.39,20.74,19.93,--,--,--,--,--,22.03,23.35, 19.93, 29.39, 9.46, 5.243569
353, 2024/3/28 23:05:22, 352.54, 29.37,20.75,19.97,--,--,--,--,--,22.03,23.36, 19.97, 29.37, 9.40, 5.216525
354, 2024/3/28 23:05:23, 353.54, 29.40,20.79,19.98,--,--,--,--,--,22.03,23.39, 19.98, 29.40, 9.42, 5.220547
355, 2024/3/28 23:05:24, 354.55, 29.42,20.77,19.91,--,--,--,--,--,22.02,23.37, 19.91, 29.42, 9.51, 5.259944
356, 2024/3/28 23:05:25, 355.55, 29.40,20.77,19.90,--,--,--,--,--,22.03,23.36, 19.90, 29.40, 9.50, 5.251726
357, 2024/3/28 23:05:26, 356.55, 29.43,20.81,19.97,--,--,--,--,--,22.05,23.40, 19.97, 29.43, 9.46, 5.236120
358, 2024/3/28 23:05:27, 357.55, 29.43,20.81,19.89,--,--,--,--,--,22.03,23.38, 19.89, 29.43, 9.54, 5.262485
359, 2024/3/28 23:05:28, 358.55, 29.42,20.77,19.90,--,--,--,--,--,22.02,23.36, 19.90, 29.42, 9.52, 5.263232
360, 2024/3/28 23:05:29, 359.55, 29.42,20.79,19.94,--,--,--,--,--,22.03,23.38, 19.94, 29.42, 9.48, 5.245152
361, 2024/3/28 23:05:30, 360.55, 29.47,20.79,19.94,--,--,--,--,--,22.03,23.40, 19.94, 29.47, 9.53, 5.273924
362, 2024/3/28 23:05:31, 361.56, 29.46,20.83,19.95,--,--,--,--,--,22.04,23.41, 19.95, 29.46, 9.51, 5.255018
363, 2024/3/28 23:05:32, 362.56, 29.45,20.84,19.95,--,--,--,--,--,22.04,23.41, 19.95, 29.45, 9.50, 5.246812
364, 2024/3/28 23:05:33, 363.56, 29.45,20.81,19.90,--,--,--,--,--,22.03,23.39, 19.90, 29.45, 9.55, 5.270678
365, 2024/3/28 23:05:34, 364.56, 29.49,20.82,19.80,--,--,--,--,--,22.03,23.37, 19.80, 29.49, 9.69, 5.324557
366, 2024/3/28 23:05:35, 365.56, 29.49,20.80,19.78,--,--,--,--,--,22.03,23.36, 19.78, 29.49, 9.71, 5.336049
367, 2024/3/28 23:05:36, 366.56, 29.53,20.84,19.75,--,--,--,--,--,22.04,23.37, 19.75, 29.53, 9.78, 5.359611
368, 2024/3/28 23:05:37, 367.56, 29.54,20.84,19.76,--,--,--,--,--,22.03,23.38, 19.76, 29.54, 9.78, 5.361977
369, 2024/3/28 23:05:38, 368.57, 29.53,20.83,19.73,--,--,--,--,--,22.04,23.36, 19.73, 29.53, 9.80, 5.368737
370, 2024/3/28 23:05:39, 369.57, 29.50,20.82,19.75,--,--,--,--,--,22.04,23.36, 19.75, 29.50, 9.75, 5.347114
371, 2024/3/28 23:05:40, 370.57, 29.50,20.85,19.80,--,--,--,--,--,22.04,23.38, 19.80, 29.50, 9.70, 5.323141
372, 2024/3/28 23:05:41, 371.57, 29.48,20.81,19.79,--,--,--,--,--,22.04,23.36, 19.79, 29.48, 9.69, 5.324556
373, 2024/3/28 23:05:42, 372.57, 29.46,20.80,19.78,--,--,--,--,--,22.02,23.35, 19.78, 29.46, 9.68, 5.318807
374, 2024/3/28 23:05:43, 373.57, 29.47,20.80,19.81,--,--,--,--,--,22.03,23.36, 19.81, 29.47, 9.66, 5.314516
375, 2024/3/28 23:05:44, 374.58, 29.47,20.83,19.79,--,--,--,--,--,22.04,23.36, 19.79, 29.47, 9.68, 5.314029
376, 2024/3/28 23:05:45, 375.57, 29.47,20.82,19.81,--,--,--,--,--,22.03,23.37, 19.81, 29.47, 9.66, 5.309709
377, 2024/3/28 23:05:46, 376.58, 29.44,20.85,19.82,--,--,--,--,--,22.02,23.37, 19.82, 29.44, 9.62, 5.281941
378, 2024/3/28 23:05:47, 377.58, 29.41,20.83,19.81,--,--,--,--,--,22.02,23.35, 19.81, 29.41, 9.60, 5.272836
379, 2024/3/28 23:05:48, 378.58, 29.40,20.87,19.86,--,--,--,--,--,22.05,23.38, 19.86, 29.40, 9.54, 5.240747
380, 2024/3/28 23:05:49, 379.58, 29.37,20.88,19.84,--,--,--,--,--,22.04,23.36, 19.84, 29.37, 9.53, 5.227851
