Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma,,ZnCl_2+citrate+cellulose+Na_2SiO_3
821, 2024/5/3 15:42:22,821.8,17.64,22.51,17.67,17.63,--,--,--,--,24.14,25.68,17.63,43.15,25.52,12.05791,,
822, 2024/5/3 15:42:23,822.8,17.65,22.52,17.68,17.63,--,--,--,--,24.13,25.69,17.63,43.17,25.54,12.06497,,
823, 2024/5/3 15:42:24,823.81,17.6,22.54,17.67,17.66,--,--,--,--,24.14,25.69,17.66,43.14,25.48,12.04525,,
824, 2024/5/3 15:42:25,824.81,17.64,22.51,17.62,17.62,--,--,--,--,24.13,25.66,17.62,43.15,25.53,12.07122,,
825, 2024/5/3 15:42:26,825.81,17.65,22.52,17.64,17.61,--,--,--,--,24.14,25.67,17.61,43.17,25.56,12.07828,,
826, 2024/5/3 15:42:27,826.81,17.62,22.51,17.65,17.62,--,--,--,--,24.13,25.67,17.62,43.13,25.51,12.05491,,
827, 2024/5/3 15:42:28,827.81,17.66,22.5,17.64,17.61,--,--,--,--,24.14,25.67,17.61,43.16,25.55,12.07423,,
828, 2024/5/3 15:42:29,828.81,17.65,22.5,17.66,17.57,--,--,--,--,24.13,25.66,17.57,43.15,25.58,12.07389,,
829, 2024/5/3 15:42:30,829.81,17.61,22.52,17.67,17.61,--,--,--,--,24.13,25.67,17.61,43.13,25.52,12.05232,,
830, 2024/5/3 15:42:31,830.82,17.63,22.53,17.67,17.6,--,--,--,--,24.14,25.68,17.6,43.16,25.56,12.06865,,
831, 2024/5/3 15:42:32,831.82,17.67,22.52,17.68,17.56,--,--,--,--,24.14,25.68,17.56,43.19,25.63,12.09025,,
832, 2024/5/3 15:42:33,832.82,17.67,22.49,17.64,17.54,--,--,--,--,24.12,25.65,17.54,43.16,25.62,12.09022,,
833, 2024/5/3 15:42:34,833.82,17.59,22.57,17.63,17.53,--,--,--,--,24.13,25.66,17.53,43.16,25.63,12.09164,,
834, 2024/5/3 15:42:35,834.82,17.67,22.48,17.62,17.54,--,--,--,--,24.12,25.64,17.54,43.15,25.61,12.0902,,
835, 2024/5/3 15:42:36,835.82,17.66,22.52,17.61,17.56,--,--,--,--,24.13,25.66,17.56,43.18,25.62,12.10089,,
836, 2024/5/3 15:42:37,836.82,17.67,22.5,17.63,17.56,--,--,--,--,24.12,25.65,17.56,43.17,25.61,12.0924,,
837, 2024/5/3 15:42:38,837.82,17.67,22.49,17.65,17.6,--,--,--,--,24.13,25.66,17.6,43.16,25.56,12.07463,,
838, 2024/5/3 15:42:39,838.83,17.68,22.51,17.62,17.55,--,--,--,--,24.13,25.66,17.55,43.19,25.64,12.10612,,
839, 2024/5/3 15:42:40,839.83,17.64,22.52,17.64,17.55,--,--,--,--,24.12,25.66,17.55,43.16,25.61,12.08683,,
840, 2024/5/3 15:42:41,840.83,17.69,22.51,17.66,17.58,--,--,--,--,24.14,25.68,17.58,43.2,25.62,12.09541,,
841, 2024/5/3 15:42:42,841.83,17.67,22.51,17.66,17.58,--,--,--,--,24.13,25.67,17.58,43.18,25.6,12.08576,,
842, 2024/5/3 15:42:43,842.83,17.64,22.53,17.65,17.56,--,--,--,--,24.13,25.67,17.56,43.17,25.61,12.08683,,
843, 2024/5/3 15:42:44,843.83,17.67,22.53,17.66,17.6,--,--,--,--,24.13,25.69,17.6,43.2,25.6,12.09018,,
844, 2024/5/3 15:42:45,844.83,17.66,22.51,17.69,17.59,--,--,--,--,24.12,25.68,17.59,43.17,25.58,12.07207,,
845, 2024/5/3 15:42:46,845.84,17.63,22.56,17.66,17.59,--,--,--,--,24.14,25.69,17.59,43.19,25.6,12.08643,,
846, 2024/5/3 15:42:47,846.84,17.71,22.52,17.69,17.6,--,--,--,--,24.13,25.7,17.6,43.23,25.63,12.09843,,
847, 2024/5/3 15:42:48,847.84,17.7,22.51,17.66,17.59,--,--,--,--,24.13,25.68,17.59,43.21,25.62,12.09801,,
848, 2024/5/3 15:42:49,848.84,17.66,22.51,17.66,17.6,--,--,--,--,24.13,25.67,17.6,43.17,25.57,12.07646,,
849, 2024/5/3 15:42:50,849.84,17.71,22.5,17.68,17.6,--,--,--,--,24.13,25.69,17.6,43.21,25.61,12.09176,,
850, 2024/5/3 15:42:51,850.85,17.73,22.49,17.66,17.62,--,--,--,--,24.12,25.69,17.62,43.22,25.6,12.09696,,
851, 2024/5/3 15:42:52,851.84,17.74,22.49,17.65,17.61,--,--,--,--,24.13,25.68,17.61,43.23,25.62,12.10622,,
852, 2024/5/3 15:42:53,852.85,17.73,22.5,17.65,17.6,--,--,--,--,24.12,25.68,17.6,43.23,25.63,12.10805,,
853, 2024/5/3 15:42:54,853.85,17.71,22.53,17.68,17.63,--,--,--,--,24.13,25.71,17.63,43.24,25.61,12.09839,,
854, 2024/5/3 15:42:55,854.85,17.7,22.51,17.67,17.61,--,--,--,--,24.13,25.69,17.61,43.21,25.6,12.09135,,
855, 2024/5/3 15:42:56,855.85,17.68,22.5,17.64,17.64,--,--,--,--,24.12,25.68,17.64,43.18,25.54,12.07723,,
856, 2024/5/3 15:42:57,856.85,17.7,22.5,17.7,17.62,--,--,--,--,24.13,25.69,17.62,43.2,25.58,12.07806,,
857, 2024/5/3 15:42:58,857.85,17.7,22.52,17.69,17.57,--,--,--,--,24.12,25.69,17.57,43.22,25.65,12.1003,,
858, 2024/5/3 15:42:59,858.85,17.76,22.49,17.63,17.63,--,--,--,--,24.13,25.69,17.63,43.25,25.62,12.11588,,
859, 2024/5/3 15:43:00,859.86,17.72,22.49,17.68,17.59,--,--,--,--,24.13,25.68,17.59,43.21,25.62,12.09439,,
860, 2024/5/3 15:43:01,860.86,17.69,22.54,17.64,17.6,--,--,--,--,24.13,25.69,17.6,43.23,25.63,12.10871,,
861, 2024/5/3 15:43:02,861.86,17.72,22.48,17.67,17.59,--,--,--,--,24.12,25.67,17.59,43.2,25.61,12.09216,,
862, 2024/5/3 15:43:03,862.86,17.76,22.48,17.65,17.57,--,--,--,--,24.11,25.67,17.57,43.24,25.67,12.12035,,
863, 2024/5/3 15:43:04,863.86,17.71,22.53,17.67,17.56,--,--,--,--,24.13,25.69,17.56,43.24,25.68,12.11621,,
864, 2024/5/3 15:43:05,864.86,17.71,22.52,17.64,17.59,--,--,--,--,24.13,25.68,17.59,43.23,25.64,12.11171,,
865, 2024/5/3 15:43:06,865.86,17.68,22.52,17.65,17.6,--,--,--,--,24.12,25.68,17.6,43.2,25.6,12.09278,,
866, 2024/5/3 15:43:07,866.87,17.72,22.49,17.65,17.56,--,--,--,--,24.11,25.67,17.56,43.21,25.65,12.1077,,
